universe,protocol,slice,method,k,s,seed,train_frac,n_pairs,nnz,explained_variance,fit_seconds,transform_seconds,metrics_seconds,dd_mean_abs,dd_median_abs,dd_p95_abs,dd_mean_rho,dd_n_pairs,nn_overlap_at_5,nn_overlap_at_5_p10,nn_overlap_at_10,nn_overlap_at_10_p10,ari_C3,ari_C5,ari_C8,ari_mean,anomaly_recall_5pct,anomaly_precision_5pct,anomaly_score_spearman,anomaly_top10_overlap,sparsity_ratio
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,12,0.7,50000,2260,,0.00021273000004384812,0.0016372600000522652,1.5762618610000345,0.25848777359761393,0.23318078510589146,0.5852022883726032,0.8443292128809223,50000,0.021901323706377856,0.0,0.03778580024067389,0.0,0.08319781286952015,0.07563407225829877,0.04557439883291276,0.06813542798691057,0.4523809523809524,0.4523809523809524,0.6257053136177031,0.4,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,13,0.7,50000,2260,,0.00021513900003355957,0.00165845099991202,1.5476336190000666,0.2777223929727427,0.25480275301309085,0.6118288266899361,0.826786171363613,50000,0.018531889290012035,0.0,0.034657039711191336,0.0,0.05504954478119375,0.04087847557629451,0.03435340253026974,0.04342714096258601,0.3333333333333333,0.3333333333333333,0.5665617273314307,0.2,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,14,0.7,50000,2260,,0.00019065999993017613,0.0008885400000053778,1.598433282999963,0.2361462082509373,0.20334839354464923,0.5673163081342926,0.9687903052540675,50000,0.03200962695547533,0.0,0.06341756919374249,0.0,0.38389157608950364,0.19567335188836774,0.11843500160788932,0.23266664319525357,0.5714285714285714,0.5714285714285714,0.7066059712328904,0.6,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,15,0.7,50000,2260,,0.00019763000000239117,0.0010817600000336824,1.7393568489999325,0.24602518202948107,0.21531167043888882,0.580533932466452,0.8943576781843234,50000,0.03056558363417569,0.0,0.04705174488567991,0.0,0.2363365944959112,0.08955336381105172,0.06584405856561296,0.13057800562419197,0.5714285714285714,0.5714285714285714,0.6579959591211275,0.4,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,16,0.7,50000,2260,,0.00021661999994648795,0.001507660000015676,1.4529980840000007,0.2579252984029124,0.23055563629062714,0.5898356078229096,0.8702986424031777,50000,0.01877256317689531,0.0,0.03935018050541517,0.0,0.16349243030252097,0.0775042063828815,0.06503151597718873,0.10200938422086374,0.38095238095238093,0.38095238095238093,0.6164040360274755,0.3,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,17,0.7,50000,2260,,0.00037704999999732536,0.0017404700000724915,1.5819860310000422,0.2438150677417151,0.21290755082960183,0.5718525597843527,0.9164294829773083,50000,0.02454873646209386,0.0,0.0430806257521059,0.0,0.11904709892177645,0.09827308391524643,0.08400532933605542,0.10044183739102609,0.38095238095238093,0.38095238095238093,0.6335534724290106,0.5,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,18,0.7,50000,2260,,0.00019104000000425003,0.0013819800000192117,1.4331549629999927,0.24351144442822176,0.21130172306398898,0.5776632445766462,0.92011133680295,50000,0.02503008423586041,0.0,0.04596871239470518,0.0,0.09539768388167405,0.09828913494954959,0.06708509500514015,0.08692397127878793,0.4523809523809524,0.4523809523809524,0.6291732885443467,0.4,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,19,0.7,50000,2260,,0.00019281000004411908,0.001461460000086845,1.4004464810000172,0.23887857301500867,0.20417305032134653,0.5753477232937038,0.9430062254233565,50000,0.028399518652226237,0.0,0.05547533092659446,0.0,0.2781263276091734,0.13772555050554383,0.10351339617371022,0.1731217580961425,0.5714285714285714,0.5714285714285714,0.6891675212374072,0.5,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,20,0.7,50000,2260,,0.00019188000010217365,0.0014643209999576356,1.5204376579999916,0.2873703499954257,0.24814071035096674,0.6829162566664624,1.1044240502686367,50000,0.045006016847172085,0.0,0.07484957882069795,0.0,0.43160509929854973,0.2132444080380509,0.18050900011283708,0.27511950248314593,0.6666666666666666,0.6666666666666666,0.7480218220842269,0.6,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,21,0.7,50000,2260,,0.00021057000003565918,0.0016615900000260808,1.4591286840000066,0.24763562533826977,0.21443588124785656,0.5900578802810694,1.0447032837747832,50000,0.0430806257521059,0.0,0.07412755716004812,0.0,0.41597866037186837,0.3195461933238426,0.19934492938588316,0.31162326102719806,0.6666666666666666,0.6666666666666666,0.7212205946808617,0.5,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,22,0.7,50000,2260,,0.00028268000005482463,0.0018958800000064002,1.5260952489999227,0.23960398361401292,0.20980667397798175,0.5605938510124397,0.9084865433583925,50000,0.024308062575210593,0.0,0.04608904933814681,0.0,0.14437131516834684,0.10222156581822565,0.08463983508725535,0.11041090535794262,0.5,0.5,0.6808085856338433,0.4,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,23,0.7,50000,2260,,0.00019466000003376394,0.0016001899999764646,1.4836367760000257,0.24582047791113212,0.21624866075905685,0.5739477833855451,0.8991179569526246,50000,0.025030084235860416,0.0,0.04657039711191336,0.0,0.11670920950452851,0.11509777404608801,0.07511214171470859,0.1023063750884417,0.5238095238095238,0.5238095238095238,0.6478544488980639,0.5,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,24,0.7,50000,2260,,0.0002603199999384742,0.0014120499999989988,1.5476775889999317,0.23913170897643726,0.20424755854005744,0.5755967942975836,0.9691941582686923,50000,0.030324909747292423,0.0,0.05619735258724429,0.0,0.13162021890595957,0.1582178576998946,0.1045422920556239,0.13146012288715936,0.38095238095238093,0.38095238095238093,0.6861397687389379,0.4,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,25,0.7,50000,2260,,0.0002816609999172215,0.002365469999972447,1.5785083900000245,0.23905701150464712,0.20722893740223025,0.5705056838886585,0.9162481541608994,50000,0.03200962695547533,0.0,0.05270758122743682,0.0,0.21371568661703552,0.11118355755687619,0.09285487297677994,0.1392513723835639,0.5714285714285714,0.5714285714285714,0.6658226630487515,0.4,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,26,0.7,50000,2260,,0.00021200000003318564,0.003106999999999971,1.4662989150000385,0.2531851021930532,0.22210104882401882,0.5871612177449658,0.9005440199527864,50000,0.02527075812274368,0.0,0.04404332129963899,0.0,0.0968765571982582,0.08612192115730988,0.0686306947907936,0.08387639104878723,0.47619047619047616,0.47619047619047616,0.5842923694221483,0.5,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,27,0.7,50000,2260,,0.0002517299999453826,0.0017382700000325713,1.485507335999955,0.2527997155864914,0.22463450991056055,0.5797416010979128,0.8748107682488786,50000,0.024067388688327317,0.0,0.04428399518652227,0.0,0.13054951063089004,0.08930599417751209,0.05466331639879837,0.0915062737357335,0.5,0.5,0.6354876531953975,0.4,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,28,0.7,50000,2260,,0.0001996899999312518,0.001117000000022017,1.4535418340000206,0.24408538888923947,0.2136023311078335,0.5745998006662254,0.932349159470791,50000,0.028640192539109512,0.0,0.04933814681107101,0.0,0.08839295075078434,0.06397371517748637,0.09525102985012183,0.08253923192613084,0.47619047619047616,0.47619047619047616,0.6548852310101277,0.3,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,29,0.7,50000,2260,,0.00021344000003864494,0.0011014699999805089,1.6319098630000326,0.26172160200456224,0.2342176679133287,0.5959818025869502,0.894628002767808,50000,0.020938628158844768,0.0,0.0381468110709988,0.0,0.046131677237451256,0.028476501684722846,0.03605432336561746,0.03688750076259719,0.3333333333333333,0.3333333333333333,0.5866546232137658,0.4,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,30,0.7,50000,2260,,0.00023851000003105582,0.0014654799999789248,1.4481785540000374,0.2480905170197117,0.21196971008338755,0.600744440655192,0.9960200470093542,50000,0.026233453670276775,0.0,0.05006016847172081,0.0,0.3783025800101461,0.1733617784172941,0.12423278150673035,0.22529904664472353,0.5,0.5,0.6880261046964865,0.4,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,31,0.7,50000,2260,,0.00017394000008152943,0.0014885800000001836,1.4632491649999793,0.24349637279394815,0.208368036499958,0.5858211569099033,0.9766498224917798,50000,0.03706377858002406,0.0,0.05848375451263538,0.0,0.30725611924008334,0.15198564528745415,0.11388759803914203,0.19104312085555986,0.6190476190476191,0.6190476190476191,0.6909567456161775,0.8,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,32,0.7,50000,2260,,0.00020005999999739288,0.0015023099999780243,1.5124028270000736,0.27710216134914684,0.24198862997004245,0.646985571043129,0.9644330696298349,50000,0.019494584837545126,0.0,0.03778580024067389,0.0,0.08144498106567433,0.09657182734613394,0.07463992798519652,0.08421891213233494,0.21428571428571427,0.21428571428571427,0.5855686840670095,0.3,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,33,0.7,50000,2260,,0.0002194690000578703,0.0015730599999415062,1.6280966040000067,0.25652986702150016,0.22886708860529287,0.5867710195792388,0.890961511017968,50000,0.025511432009626956,0.0,0.044043321299638984,0.0,0.06633196145008433,0.09229765136924636,0.0768617309863404,0.07849711460189036,0.42857142857142855,0.42857142857142855,0.6279477462752984,0.5,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,34,0.7,50000,2260,,0.00022238999997625797,0.0016341900000043097,1.5248674079999773,0.23413355023942573,0.20139500472731298,0.5631908671217004,0.935838802960279,50000,0.027436823104693146,0.0,0.05006016847172081,0.0,0.13825120124706183,0.1288201535212676,0.114453071083142,0.12717480861715716,0.5,0.5,0.707599064684174,0.6,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,35,0.7,50000,2260,,0.00023859999998876447,0.001603710000040337,1.3708707399999867,0.2757525475087843,0.23451720623633454,0.6683406897159071,1.0794428129991076,50000,0.03586040914560771,0.0,0.06401925391095066,0.0,0.33286057786031087,0.20954031138558948,0.1548196990845953,0.23240686277683187,0.5476190476190477,0.5476190476190477,0.7297873248060277,0.5,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,36,0.7,50000,2260,,0.0001993200000924844,0.001419590000068638,1.5938456119999955,0.23414788808677572,0.2005556844978994,0.5621878538060322,0.9107555369515502,50000,0.02647412755716005,0.0,0.051504211793020456,0.0,0.3394736522406665,0.16566003184029543,0.1166231888723733,0.2072522909844451,0.5476190476190477,0.5476190476190477,0.6853821144059715,0.5,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,37,0.7,50000,2260,,0.0002031699999633929,0.0014514000000644955,1.5234715679999908,0.26169095873649567,0.22117967317698262,0.6408385035742136,1.0770002924971935,50000,0.0332129963898917,0.0,0.0618531889290012,0.0,0.314985710966648,0.20941580997526799,0.15343617238138962,0.2259458977744352,0.6428571428571429,0.6428571428571429,0.7270858705580443,0.6,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,38,0.7,50000,2260,,0.00019093100002010033,0.0014216710000027888,1.8794936560000224,0.26544634904815184,0.23700405645392603,0.6052295147574503,0.8663469843205839,50000,0.017328519855595668,0.0,0.03417569193742479,0.0,0.04760722931686121,0.049984493033418065,0.04348994493299869,0.047027222427759315,0.2857142857142857,0.2857142857142857,0.5796496873358471,0.2,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,39,0.7,50000,2260,,0.0001892399999405825,0.0015055799999572628,1.7591260799999873,0.23857375000446426,0.2052759392604918,0.5711729768977627,0.9764704557466297,50000,0.03610108303249098,0.0,0.060770156438026475,0.0,0.42803491601355026,0.206762627662749,0.1398908796577217,0.25822947444467365,0.5952380952380952,0.5952380952380952,0.7078125261389908,0.6,0.0
all_survivors__chrono70_30__full,chrono70_30,full,dense_jl,5,,40,0.7,50000,2260,,0.00016833000006499788,0.0012590300000283605,1.8802681660000644,0.2407600330815846,0.2112234867512352,0.5692470899018016,0.8874439203366339,50000,0.023826714801444045,0.0,0.04332129963898917,0.0,0.11848516164940505,0.11267247200252499,0.08104846543290099,0.10406869969494369,0.5952380952380952,0.5952380952380952,0.6599886284934239,0.5,0.0
