universe,slice,method,k,s,seed,train_frac,n_pairs,nnz,explained_variance,fit_seconds,transform_seconds,metrics_seconds,dd_mean_abs,dd_median_abs,dd_p95_abs,dd_mean_rho,dd_n_pairs,nn_overlap_at_5,nn_overlap_at_5_p10,nn_overlap_at_10,nn_overlap_at_10_p10,ari_C3,ari_C5,ari_C8,ari_mean,anomaly_recall_5pct,anomaly_precision_5pct,anomaly_score_spearman,anomaly_top10_overlap,sparsity_ratio
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,20,0.7,50000,500,,0.00016440000001693988,0.0004439100000013241,0.6158934690000137,0.29080437915794816,0.25446549881753977,0.6772443688451744,1.1306335813210895,50000,0.05848375451263538,0.0,0.09578820697954271,0.0,0.4365916044765136,0.2181144165816948,0.23011524473146275,0.2949404219298904,0.7380952380952381,0.7380952380952381,0.7526957245811905,0.6,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,21,0.7,50000,500,,0.00019684000000097512,0.0004399400000352216,0.6651371689999905,0.2824841521848138,0.2609904125476036,0.6177951207394715,0.8121256942797312,50000,0.027677496991576414,0.0,0.0470517448856799,0.0,0.07465670928575158,0.05432188847706315,0.04913237149467102,0.05937032308582859,0.2857142857142857,0.2857142857142857,0.5526241873910526,0.2,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,22,0.7,50000,500,,0.00019062000001213164,0.0005206989999919642,0.6453163460000155,0.2361702770818974,0.20543070413288123,0.5622872550834197,0.9236835039744289,50000,0.04693140794223827,0.0,0.07015643802647413,0.0,0.12355264178117337,0.1527721447344244,0.12159922495353287,0.13264133715637688,0.5476190476190477,0.5476190476190477,0.7073932567258759,0.7,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,23,0.7,50000,500,,0.00018264899995301676,0.0005147599999872909,0.597915286999978,0.24970530470003818,0.2184381544739598,0.586682719732103,0.8972638165481184,50000,0.03369434416365824,0.0,0.06040914560770157,0.0,0.08616457949282137,0.11091397166432707,0.0839595119896874,0.09367935438227863,0.47619047619047616,0.47619047619047616,0.679229602386218,0.4,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,24,0.7,50000,500,,0.0001939800000059222,0.00036333000002741755,0.6002747450000356,0.23567498210193494,0.1990027754517535,0.5787071107042904,0.9920096201663067,50000,0.05198555956678701,0.0,0.0838748495788207,0.0,0.4211088047266079,0.14650704976687434,0.1328310099860191,0.23348228815983374,0.6190476190476191,0.6190476190476191,0.7199839067461179,0.5,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,25,0.7,50000,500,,0.0001726699999835546,0.0005480089999991833,0.5924944989999972,0.24392876331783514,0.21035073739992727,0.5818507043641262,0.9509005065994135,50000,0.04091456077015644,0.0,0.06979542719614922,0.0,0.14192817577050826,0.1297476790551734,0.10892681842171162,0.12686755774913108,0.5476190476190477,0.5476190476190477,0.6712240241164601,0.3,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,26,0.7,50000,500,,0.000174359999959961,0.0002234899999962181,0.601389815999994,0.24643602909538742,0.21609580269326278,0.5822143181630764,0.9396063434910422,50000,0.03706377858002407,0.0,0.059927797833935016,0.0,0.11382640533372347,0.15620278443000624,0.10993532661684301,0.12665483879352424,0.47619047619047616,0.47619047619047616,0.6776155301572856,0.3,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,27,0.7,50000,500,,0.00014092000003529392,0.0003974900000116577,0.6639338189999648,0.23859986185645393,0.2063854888273866,0.5709044844980311,0.949417669574778,50000,0.04476534296028881,0.0,0.0707581227436823,0.0,0.2970720438346917,0.17944969339705397,0.11405986863266723,0.19686053528813763,0.5714285714285714,0.5714285714285714,0.7072734565030464,0.7,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,28,0.7,50000,500,,0.00018102000001363194,0.0004252399999700174,0.6688131359999829,0.243060343845895,0.20776306615030077,0.5920515952149792,1.0217572507925317,50000,0.0592057761732852,0.0,0.08664259927797834,0.0,0.31394645934217796,0.23168462500431145,0.16614760222701136,0.23725956219116692,0.7142857142857143,0.7142857142857143,0.7505479359816383,0.6,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,29,0.7,50000,500,,0.0004420100000288585,0.001093910000008691,0.6310489420000067,0.23552649262704828,0.19965850662086881,0.5739534319069383,0.9452789471123001,50000,0.03898916967509026,0.0,0.06895306859205777,0.0,0.09238034887787194,0.11706787367300125,0.09162049828785136,0.10035624027957485,0.6428571428571429,0.6428571428571429,0.7131135971266348,0.5,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,30,0.7,50000,500,,0.00020230900003070929,0.0006040499999926396,0.6016789459999927,0.2854853671442671,0.24581206166915265,0.6839012376557883,1.1444642202690185,50000,0.057280385078219025,0.0,0.0914560770156438,0.0,0.4883301162749883,0.23650798521617966,0.18022313234182424,0.30168707794433075,0.5714285714285714,0.5714285714285714,0.8098620530441677,0.6,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,31,0.7,50000,500,,0.0001621600000021317,0.000559578999968835,0.6022501460000171,0.2617683108022475,0.2262749286053924,0.6245882034320097,1.0180513739676837,50000,0.05054151624548736,0.0,0.07894103489771359,0.0,0.27327924210823273,0.17503946062282255,0.12716910350877042,0.19182926874660855,0.5714285714285714,0.5714285714285714,0.7114523701582223,0.7,0.0
